SurveyCaseid,date,weight,polltype,A003_rating,A003_ratinggp,v1,v3,WillVote,WillVotegp,KnowDistrict10,District10,District10gp,RealKnowDistrict10,District18,WongTaiSin,ShaTin,YuenLong,District10_2,LC1,LC1gp,LC2,LC2gp,LC3,LC3gp,LC4,LC4gp,LC5,LC5gp,LC6,LC6gp,LC7,LC7gp,LC8,LC8gp,LC9,LC9gp,LC10,LC10gp,LCunknown,LCvote,WhyCandidateA,WhyCandidateB,SupportAny,FollowForum,Campaign_b,Campaign_c,Campaign_d,Campaign_e,Campaign_f,Campaign_g,CampaignEffect_a,CampaignEffect_agp,CampaignEffect_b,CampaignEffect_bgp,CampaignEffect_c,CampaignEffect_cgp,CampaignEffect_d,CampaignEffect_dgp,CampaignEffect_e,CampaignEffect_egp,CampaignEffect_f,CampaignEffect_fgp,CampaignEffect_g,CampaignEffect_ggp,AffectWillVote_a,AffectWillVote_b,sex,pob1,pob2,pob2_v2,pobgp,agegp_TP_7,agegp_TP_6,agegp_TP_5,agegp_TP,agegp2,agegp_2015,eduv2,edugp_TP,occv2,occgp,occv2_8881_others,v4_2019,inclin,v4_2019_8881_others,type,housingv2,housinggpv3,districtgp,marital,mid,midgp,civicactive
LC2021R6_000518,20211213,0.9586986,2,80,4,1,1,4,3,2,,,3,12,,,,6,,,,,,,,,,,8886,8886,,,,,,,,,,8886,,,2,3,2,1,2,2,2,1,2,1,2,1,3,1,3,1,4,4,4,4,3,1,2,2,1,2,13,2,2,3,2,2,3,2,2,5,3,7,6,,2,2,,2,3,3,4,1,4,2,2
LC2021R6_000519,20211213,1.1321127,2,50,3,1,1,4,3,1,8885,2,2,16,,,1,8,,,,,,,,,,,,,,,8886,8886,,,,,,8886,,,2,4,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,2,40,4,2,5,4,4,5,3,2,2,2,7,6,,3,1,,1,3,3,5,2,4,2,2
LC2021R6_000520,20211213,1.2913149,2,0,1,1,1,4,3,1,8885,2,2,8,,,,4,,,,,,,8886,8886,,,,,,,,,,,,,,8886,,,2,4,2,1,1,1,2,2,2,1,3,1,4,4,3,1,4,4,4,4,3,1,3,3,2,1,,,1,4,3,3,4,2,2,5,3,1,1,,1,1,,2,3,3,3,2,3,1,2
LC2021R6_000521,20211213,1.2580979,2,0,1,1,1,8886,8886,1,7,1,1,,,,,7,,,,,,,,,,,,,8888,8888,,,,,,,,8888,,,2,3,2,1,2,1,2,2,2,1,3,1,3,1,2,1,3,1,4,4,3,1,3,3,1,1,,,1,2,1,1,2,1,1,5,3,4,4,,3,1,,2,1,1,5,1,5,3,1
LC2021R6_000522,20211213,0.5423193,2,0,1,1,1,4,3,1,8885,2,2,-99,,,,-99,,,,,,,,,,,,,,,,,,,,,8886,8886,,,2,4,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,60,5,2,7,6,5,6,3,3,3,2,6,6,,1,1,,1,2,2,4,2,4,2,1
LC2021R6_000523,20211213,1.1857050,2,0,1,1,1,4,3,1,1,1,1,,,,,1,8886,8886,,,,,,,,,,,,,,,,,,,,8886,,,2,4,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,1,,,1,2,1,1,2,1,1,5,3,1,1,,3,1,,1,3,3,1,1,3,1,2
LC2021R6_000524,20211213,0.9374212,2,50,3,1,1,2,1,1,8885,2,2,3,,,,1,8888,8888,,,,,,,,,,,,,,,,,,,,8888,,,8888,3,2,2,2,2,2,2,3,1,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,,,1,6,5,5,6,3,3,1,1,6,6,,8888,8888,,2,1,1,1,1,8888,8888,2
LC2021R6_000525,20211213,0.5446750,2,49,2,1,1,4,3,1,8885,2,2,6,,,,3,,,,,8886,8886,,,,,,,,,,,,,,,,8886,,,2,2,1,1,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,1,1,,,1,7,6,5,6,3,3,3,2,6,6,,8886,8886,,2,1,1,2,3,4,2,2
LC2021R6_000526,20211213,1.0337272,2,0,1,1,1,4,3,1,8885,2,2,15,,,,8,,,,,,,,,,,,,,,8886,8886,,,,,,8886,,,2,3,2,2,2,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,1,,,1,3,2,2,3,2,2,5,3,1,1,,1,1,,1,3,3,5,2,4,2,2
LC2021R6_000527,20211213,1.0427519,2,0,1,1,1,3,3,1,7,1,1,,,,,7,,,,,,,,,,,,,8886,8886,,,,,,,,8886,,,2,3,2,1,1,1,2,2,1,1,2,1,1,1,2,1,4,4,4,4,2,1,3,3,1,1,,,1,3,2,2,3,2,2,3,2,1,1,,1,1,,1,2,2,4,1,5,3,2
LC2021R6_000528,20211213,1.3126070,2,50,3,1,1,1,1,1,8885,2,2,10,,,,7,,,,,,,,,,,,,2,1,,,,,,,,1,2,1,1,4,1,1,1,1,2,2,8888,8888,2,1,3,1,1,1,4,4,4,4,4,4,1,2,1,8881,20,3,8881,4,3,3,4,2,2,3,2,6,6,,2,2,,1,3,3,4,2,4,2,2
LC2021R6_000529,20211213,0.9165495,2,100,5,1,1,1,1,2,,,3,11,,,,10,,,,,,,,,,,,,,,,,,,8888,8888,,8888,,,1,2,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4,3,1,4,4,2,1,2,2,45,4,2,6,5,5,6,3,3,3,2,6,6,,2,2,,1,3,3,4,3,2,1,2
LC2021R6_000530,20211213,0.8733536,2,0,1,1,1,4,3,2,,,3,15,,,,8,,,,,,,,,,,,,,,8886,8886,,,,,,8886,,,8888,3,2,1,2,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1,,,1,3,2,2,3,2,2,5,3,1,1,,1,1,,1,3,3,5,2,4,2,2
LC2021R6_000531,20211213,1.0641686,2,0,1,1,1,3,3,1,3,1,1,,,,,3,,,,,8886,8886,,,,,,,,,,,,,,,,8886,,,2,4,2,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,8888,8888,4,4,2,2,1,1,,,1,2,1,1,2,1,1,5,3,1,1,,3,1,,2,1,1,2,1,5,3,1
LC2021R6_000532,20211213,1.6574221,2,50,3,1,1,8886,8886,2,,,3,16,,,1,8,,,,,,,,,,,,,,,2,1,,,,,,1,-99,8888,-99,3,2,2,1,2,2,2,1,1,4,4,4,4,3,1,4,4,4,4,4,4,2,2,1,2,8888,8888,2,-99,-99,-99,-99,-99,-99,4,3,3,3,,8886,8886,,2,3,3,5,1,8888,8888,2
LC2021R6_000533,20211213,0.9286106,2,50,3,1,1,2,1,1,8885,2,2,11,,,,10,,,,,,,,,,,,,,,,,,,8888,8888,,8888,,,1,2,1,1,2,2,2,2,3,1,2,1,4,4,3,1,3,1,8889,8889,8889,8889,1,2,1,2,42,4,2,6,5,5,6,3,3,1,1,6,6,,4,3,,1,4,3,4,2,5,3,2
LC2021R6_000534,20211213,1.0242861,2,26,2,1,1,8886,8886,1,8885,2,2,8,,,,4,,,,,,,8888,8888,,,,,,,,,,,,,,8888,,,1,2,2,2,1,1,1,2,2,1,4,4,4,4,4,4,4,4,3,1,4,4,3,2,1,1,,,1,4,3,3,4,2,2,2,2,3,3,,4,3,,2,1,1,3,2,4,2,2
LC2021R6_000535,20211213,1.1566862,2,0,1,1,1,4,3,1,8885,2,2,12,,,,6,,,,,,,,,,,8886,8886,,,,,,,,,,8886,,,2,3,1,1,1,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,8888,1,1,,,1,2,1,1,2,1,1,5,3,1,1,,3,1,,2,2,2,4,1,4,2,1
LC2021R6_000536,20211213,2.0913669,2,0,1,1,1,8886,8886,1,8885,2,2,12,,,,6,,,,,,,,,,,8888,8888,,,,,,,,,,8888,,,8888,2,1,1,2,1,2,2,2,1,3,1,3,1,4,4,4,4,8889,8889,8889,8889,3,3,2,1,,,1,2,1,1,2,1,1,5,3,1,1,,1,1,,1,2,2,4,2,3,1,2
LC2021R6_000537,20211213,1.1184733,2,0,1,1,1,2,1,1,-99,-99,-99,-99,,,,-99,,,,,,,,,,,,,,,,,,,,,1,1,1,3,2,2,1,2,1,1,2,2,1,1,2,1,4,4,4,4,4,4,4,4,4,4,2,2,1,1,,,1,4,3,3,4,2,2,2,2,3,3,,4,3,,2,1,1,4,2,5,3,2
LC2021R6_000538,20211213,0.9608693,2,0,1,1,1,4,3,1,8885,2,2,11,,,,10,,,,,,,,,,,,,,,,,,,8886,8886,,8886,,,2,4,2,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,1,,,1,3,2,2,3,2,2,5,3,2,2,,2,2,,2,3,3,4,1,4,2,2
LC2021R6_000539,20211213,1.1373134,2,0,1,1,1,4,3,1,10,1,1,,,,,10,,,,,,,,,,,,,,,,,,,8886,8886,,8886,,,2,2,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,1,,,1,3,2,2,3,2,2,2,2,2,2,,1,1,,1,3,3,4,2,3,1,2
LC2021R6_000540,20211213,1.0547926,2,0,1,1,1,4,3,1,8885,2,2,8,,,,4,,,,,,,8886,8886,,,,,,,,,,,,,,8886,,,2,4,2,2,1,2,2,2,4,4,4,4,4,4,4,4,4,4,8889,8889,8889,8889,2,2,1,1,,,1,5,4,4,5,3,2,2,2,2,2,,8886,8886,,2,1,1,3,2,5,3,2
LC2021R6_000541,20211213,1.3517006,2,10,2,1,1,3,3,2,,,3,16,,,2,7,,,,,,,,,,,,,8886,8886,,,,,,,,8886,,,2,4,1,1,1,2,2,2,4,4,4,4,4,4,1,1,4,4,3,1,4,4,2,2,1,1,,,1,5,4,4,5,3,2,5,3,1,1,,4,3,,1,3,3,5,2,2,1,2
LC2021R6_000542,20211213,1.3997213,2,50,3,1,1,1,1,2,,,3,6,,,,3,,,,,5,1,,,,,,,,,,,,,,,,1,2,3,1,3,2,1,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,,,1,4,3,3,4,2,2,2,2,5,5,,1,1,,2,3,3,2,3,5,3,2
LC2021R6_000543,20211213,0.9265128,2,50,3,1,1,1,1,1,8885,2,2,12,,,,6,,,,,,,,,,,-99,-99,,,,,,,,,,-99,,,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,2,42,4,2,6,5,5,6,3,3,2,2,5,5,,-99,-99,,2,1,1,4,2,5,3,2
LC2021R6_000544,20211213,1.6862224,2,0,1,1,1,4,3,2,,,3,-99,,,,-99,,,,,,,,,,,,,,,,,,,,,8886,8886,,,2,4,2,2,1,2,2,2,8888,8888,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1,,,1,-99,-99,-99,-99,-99,-99,3,2,3,3,,-99,-99,,-99,-99,-99,-99,-99,-99,-99,-99
LC2021R6_000545,20211213,0.5486967,2,0,1,1,1,4,3,1,8885,2,2,16,,,8888,-99,,,,,,,,,,,,,,,,,,,,,8886,8886,,,2,4,1,1,2,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,5,41,4,8881,7,6,5,6,3,3,2,2,6,6,,8886,8886,,2,3,3,5,2,3,1,2
LC2021R6_000546,20211213,1.1969205,2,50,3,1,2,2,1,1,9,1,1,,,,,9,,,,,,,,,,,,,,,,,1,1,,,,1,2,3,1,3,2,1,2,2,2,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,,,1,3,2,2,3,2,2,5,3,2,2,,4,3,,1,3,3,5,2,5,3,2
LC2021R6_000547,20211213,0.9265128,2,0,1,1,1,4,3,1,6,1,1,,,,,6,,,,,,,,,,,8886,8886,,,,,,,,,,8886,,,2,4,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,2,64,5,2,6,5,5,6,3,3,2,2,3,3,,1,1,,1,2,2,4,2,5,3,2
LC2021R6_000548,20211213,1.2095340,2,0,1,1,1,4,3,1,8885,2,2,11,,,,10,,,,,,,,,,,,,,,,,,,8886,8886,,8886,,,2,4,2,2,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,1,,,1,4,3,3,4,2,2,3,2,1,1,,3,1,,1,3,3,4,2,3,1,2
LC2021R6_000549,20211213,0.6364498,2,60,4,1,1,1,1,1,8885,2,2,10,,,,7,,,,,,,,,,,,,8888,8888,,,,,,,,8888,,,8888,4,1,1,1,1,2,2,4,4,4,4,3,1,4,4,4,4,4,4,4,4,8888,8888,2,2,8888,8888,2,7,6,5,6,3,3,1,1,3,3,,8888,8888,,2,1,1,4,2,-99,-99,-99
LC2021R6_000550,20211213,0.9631266,2,0,1,1,1,8886,8886,1,8885,2,2,7,,,,4,,,,,,,-99,-99,,,,,,,,,,,,,,-99,,,2,2,2,1,2,2,2,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,2,3,2,1,,,1,3,2,2,3,2,2,5,3,2,2,,1,1,,1,3,3,3,2,4,2,2
LC2021R6_000551,20211213,0.8885295,2,30,2,1,1,3,3,1,-99,-99,-99,-99,,,,-99,,,,,,,,,,,,,,,,,,,,,8886,8886,,,2,3,1,1,1,1,2,2,3,1,4,4,4,4,4,4,4,4,4,4,4,4,3,2,1,1,,,1,3,2,2,3,2,2,5,3,1,1,,4,3,,1,3,3,-99,1,3,1,2
LC2021R6_000552,20211213,1.3210565,2,0,1,1,1,3,3,2,,,3,5,2,,,5,,,,,,,,,8886,8886,,,,,,,,,,,,8886,,,8888,4,1,1,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,,,1,6,5,5,6,3,3,1,1,5,5,,4,3,,1,1,1,2,2,5,3,2
LC2021R6_000553,20211213,0.9265128,2,50,3,1,1,1,1,1,8885,2,2,12,,,,6,,,,,,,,,,,2,1,,,,,,,,,,1,2,8888,2,1,2,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1,,,1,6,5,5,6,3,3,3,2,6,6,,4,3,,1,2,2,4,2,3,1,2
LC2021R6_000554,20211213,1.0463117,2,0,1,1,1,4,3,1,8885,2,2,15,,,,8,,,,,,,,,,,,,,,8886,8886,,,,,,8886,,,2,4,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,1,,,1,5,4,4,5,3,2,5,3,1,1,,1,1,,1,3,3,5,2,3,1,2
LC2021R6_000555,20211213,2.5000000,2,20,2,1,1,2,1,2,,,3,9,,,,5,,,,,,,,,8885,8885,,,,,,,,,,,,8885,,,8888,3,2,2,2,1,2,2,3,1,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,,,1,2,1,1,2,1,1,5,3,4,4,,1,1,,2,1,1,3,1,5,3,2
LC2021R6_000556,20211213,1.2492573,2,50,3,1,1,1,1,1,8885,2,2,16,,,2,7,,,,,,,,,,,,,2,1,,,,,,,,1,2,3,1,2,2,2,2,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,10,2,2,5,4,4,5,3,2,2,2,5,5,,2,2,,2,1,1,5,3,5,3,2
LC2021R6_000557,20211213,0.8820170,2,1,2,1,1,1,1,2,,,3,6,,,,3,,,,,3,1,,,,,,,,,,,,,,,,1,-99,3,1,2,1,2,1,2,1,2,2,1,3,1,4,4,2,1,4,4,2,1,2,1,3,2,1,1,,,1,3,2,2,3,2,2,4,3,3,3,,4,3,,2,3,3,2,1,5,3,2
LC2021R6_000558,20211213,1.0077442,2,100,5,1,1,1,1,1,8885,2,2,10,,,,7,,,,,,,,,,,,,-99,-99,,,,,,,,-99,,,1,1,1,1,1,1,2,2,2,1,3,1,4,4,4,4,4,4,4,4,3,1,1,2,1,2,47,4,2,6,5,5,6,3,3,2,2,6,6,,2,2,,-99,3,3,4,2,5,3,2
LC2021R6_000559,20211213,0.9772795,2,50,3,1,1,8886,8886,2,,,3,17,,,,9,,,,,,,,,,,,,,,,,8886,8886,,,,8886,,,1,3,2,2,2,2,2,2,3,1,4,4,4,4,3,1,3,1,3,1,3,1,2,2,1,1,,,1,6,5,5,6,3,3,3,2,6,6,,1,1,,2,3,3,5,1,5,3,2
LC2021R6_000560,20211213,1.1632123,2,70,4,1,2,1,1,1,1,1,1,,,,,1,8888,8888,,,,,,,,,,,,,,,,,,,,8888,,,1,2,2,2,1,1,2,2,2,1,4,4,2,1,4,4,2,1,2,1,2,1,2,2,2,2,8,2,2,3,2,2,3,2,2,5,3,1,1,,2,2,,1,3,3,1,2,2,1,1
LC2021R6_000561,20211213,1.3517006,2,0,1,1,1,4,3,1,8886,2,2,16,,,2,7,,,,,,,,,,,,,8886,8886,,,,,,,,8886,,,2,4,2,1,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1,,,1,5,4,4,5,3,2,3,2,2,2,,3,1,,2,1,1,5,2,2,1,2
LC2021R6_000562,20211213,0.8733536,2,0,1,1,1,4,3,1,8885,2,2,15,,,,8,,,,,,,,,,,,,,,8886,8886,,,,,,8886,,,2,4,2,2,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,1,1,,,1,3,2,2,3,2,2,2,2,3,3,,1,1,,2,1,1,5,2,4,2,2
LC2021R6_000563,20211213,1.2370775,2,0,1,1,1,4,3,1,8885,2,2,3,,,,1,8886,8886,,,,,,,,,,,,,,,,,,,,8886,,,2,4,1,1,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,2,43,4,2,4,3,3,4,2,2,5,3,2,2,,1,1,,1,3,3,1,2,4,2,2
LC2021R6_000564,20211213,0.9586986,2,0,1,1,1,3,3,1,8885,2,2,13,,1,,6,,,,,,,,,,,8886,8886,,,,,,,,,,8886,,,2,4,1,1,1,1,2,2,8888,8888,4,4,4,4,4,4,4,4,4,4,4,4,3,2,1,1,,,1,3,2,2,3,2,2,5,3,2,2,,1,1,,1,1,1,4,2,3,1,1
LC2021R6_000565,20211213,1.2114916,2,60,4,1,1,1,1,1,8885,2,2,14,,,,9,,,,,,,,,,,,,,,,,-99,-99,,,,-99,,,1,2,1,1,1,1,2,1,3,1,3,1,3,1,3,1,3,1,4,4,3,1,1,2,2,2,56,4,2,5,4,4,5,3,2,5,3,1,1,,4,3,,1,3,3,5,2,3,1,2
LC2021R6_000566,20211213,0.8137061,2,0,1,1,1,2,1,1,4,1,1,,,,,4,,,,,,,8885,8885,,,,,,,,,,,,,,8885,,,2,4,1,2,1,1,2,2,3,1,4,4,4,4,2,1,4,4,4,4,4,4,2,3,1,1,,,1,3,2,2,3,2,2,5,3,2,2,,3,1,,1,3,3,3,2,4,2,2
LC2021R6_000567,20211213,0.5486967,2,0,1,1,1,4,3,2,,,3,-99,,,,-99,,,,,,,,,,,,,,,,,,,,,8886,8886,,,2,4,2,1,2,1,2,2,4,4,4,4,4,4,8889,8889,4,4,8889,8889,8889,8889,2,8888,1,2,50,4,2,7,6,5,6,3,3,2,2,6,6,,8888,8888,,1,3,3,4,2,3,1,1
LC2021R6_000568,20211213,0.9265128,2,50,3,1,1,2,1,1,8885,2,2,13,,1,,6,,,,,,,,,,,2,1,,,,,,,,,,1,8888,3,2,3,1,1,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,2,45,4,2,6,5,5,6,3,3,2,2,6,6,,4,3,,1,2,2,4,2,4,2,2
LC2021R6_000569,20211213,1.3126070,2,50,3,1,1,3,3,1,8885,2,2,10,,,,7,,,,,,,,,,,,,8886,8886,,,,,,,,8886,,,2,3,2,2,1,2,2,2,2,1,2,1,2,1,3,1,2,1,4,4,2,1,1,2,1,2,36,3,2,4,3,3,4,2,2,2,2,3,3,,8886,8886,,2,1,1,4,2,5,3,2
LC2021R6_000570,20211213,1.3108380,2,50,3,1,1,3,3,1,9,1,1,,,,,9,,,,,,,,,,,,,,,,,8886,8886,,,,8886,,,1,2,1,1,1,2,2,2,3,1,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1,,,1,5,4,4,5,3,2,4,3,1,1,,8886,8886,,2,3,3,5,2,3,1,2
LC2021R6_000571,20211213,0.4565571,2,50,3,1,1,1,1,1,2,1,1,,,,,2,,,1,1,,,,,,,,,,,,,,,,,,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,2,65,5,2,7,6,5,6,3,3,5,3,1,1,,2,2,,1,3,3,-99,2,2,1,1
LC2021R6_000572,20211213,0.9265128,2,80,4,1,1,1,1,1,8885,2,2,12,,,,6,,,,,,,,,,,2,1,,,,,,,,,,1,8888,2,1,2,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,,,1,6,5,5,6,3,3,3,2,6,6,,2,2,,2,1,1,4,3,5,3,2
LC2021R6_000573,20211213,1.1373134,2,0,1,1,1,3,3,1,8885,2,2,13,,2,,10,,,,,,,,,,,,,,,,,,,8886,8886,,8886,,,8888,3,2,1,1,1,2,2,2,1,4,4,4,4,2,1,3,1,4,4,4,4,2,2,2,1,,,1,3,2,2,3,2,2,5,3,1,1,,3,1,,1,3,3,4,1,4,2,1
LC2021R6_000574,20211213,1.6392516,2,50,3,1,1,1,1,1,8885,2,2,5,2,,,5,,,,,,,,,1,1,,,,,,,,,,,,1,1,3,1,2,2,1,1,1,2,2,3,1,3,1,4,4,3,1,4,4,4,4,2,1,3,2,2,2,20,3,2,3,2,2,3,2,2,1,1,5,5,,4,3,,2,1,1,2,2,5,3,2
LC2021R6_000575,20211213,1.0993700,2,0,1,1,1,4,3,1,8,1,1,,,,,8,,,,,,,,,,,,,,,8886,8886,,,,,,8886,,,2,4,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,1,,,1,4,3,3,4,2,2,5,3,1,1,,1,1,,1,3,3,5,2,3,1,2
LC2021R6_000576,20211213,0.8413342,2,70,4,1,1,1,1,1,8885,2,2,5,1,,,3,,,,,8888,8888,,,,,,,,,,,,,,,,8888,,,1,2,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,,,1,6,5,5,6,3,3,1,1,6,6,,1,1,,1,2,2,2,2,5,3,1
LC2021R6_000577,20211213,0.7761741,2,50,3,1,1,1,1,1,4,1,1,,,,,4,,,,,,,1,1,,,,,,,,,,,,,,1,1,2,1,2,1,1,1,1,1,2,4,4,4,4,3,1,3,1,4,4,4,4,4,4,2,2,2,1,,,1,6,5,5,6,3,3,3,2,5,5,,2,2,,1,3,3,3,2,3,1,2
LC2021R6_000578,20211213,1.5214115,2,0,1,1,1,4,3,2,,,3,13,,1,,6,,,,,,,,,,,8886,8886,,,,,,,,,,8886,,,8888,4,2,2,2,2,2,2,4,4,4,4,4,4,1,1,4,4,4,4,4,4,2,3,2,2,21,3,2,4,3,3,4,2,2,3,2,2,2,,8886,8886,,2,2,2,4,1,5,3,2
LC2021R6_000579,20211213,1.0337272,2,0,1,1,1,4,3,2,,,3,15,,,,8,,,,,,,,,,,,,,,8886,8886,,,,,,8886,,,2,4,2,2,1,2,2,2,3,1,3,1,3,1,4,4,4,4,4,4,4,4,3,3,2,1,,,1,3,2,2,3,2,2,4,3,5,5,,8886,8886,,1,2,2,5,2,5,3,2
LC2021R6_000580,20211213,1.2729262,2,0,1,1,1,4,3,1,8885,2,2,17,,,,9,,,,,,,,,,,,,,,,,8886,8886,,,,8886,,,2,4,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,1,,,1,4,3,3,4,2,2,5,3,1,1,,8886,8886,,1,3,3,5,2,4,2,2
LC2021R6_000581,20211213,1.7750708,2,5,2,1,1,4,3,1,8885,2,2,7,,,,4,,,,,,,8886,8886,,,,,,,,,,,,,,8886,,,2,3,2,1,2,1,2,2,4,4,4,4,4,4,4,4,3,1,4,4,4,4,3,2,2,1,,,1,2,1,1,2,1,1,5,3,2,2,,3,1,,2,2,2,3,1,5,3,2
LC2021R6_000582,20211213,1.0463117,2,50,3,1,1,4,3,2,,,3,15,,,,8,,,,,,,,,,,,,,,8886,8886,,,,,,8886,,,1,2,2,1,2,1,2,2,2,1,3,1,3,1,2,1,4,4,8889,8889,8889,8889,3,3,2,1,,,1,5,4,4,5,3,2,2,2,2,2,,3,1,,2,1,1,5,3,4,2,2
LC2021R6_000583,20211213,0.9265128,2,65,4,1,1,1,1,1,6,1,1,,,,,6,,,,,,,,,,,-99,-99,,,,,,,,,,-99,,,1,1,1,1,1,1,2,2,2,1,2,1,2,1,3,1,3,1,4,4,4,4,2,1,1,1,,,1,6,5,5,6,3,3,5,3,1,1,,8886,8886,,1,2,2,4,2,3,1,2
LC2021R6_000584,20211213,1.9240887,2,8888,8888,1,2,4,3,2,,,3,6,,,,3,,,,,8886,8886,,,,,,,,,,,,,,,,8886,,,2,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,3,8,2,8881,2,1,1,2,1,1,5,3,4,4,,8886,8886,,2,4,3,2,1,4,2,2
LC2021R6_000585,20211213,1.1566862,2,0,1,1,2,3,3,1,8885,2,2,12,,,,6,,,,,,,,,,,8886,8886,,,,,,,,,,8886,,,2,4,1,2,2,1,2,2,3,1,3,1,3,1,3,1,3,1,4,4,3,1,2,2,1,1,,,1,1,1,1,1,1,1,3,2,4,4,,3,1,,1,3,3,4,1,3,1,2
LC2021R6_000586,20211213,1.4100564,2,65,4,1,1,1,1,1,8885,2,2,-99,,,,-99,,,,,,,,,,,,,,,,,,,,,1,1,1,3,8888,2,1,1,1,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,40,4,2,4,3,3,4,2,2,3,2,2,2,,8886,8886,,1,2,2,4,2,4,2,2
LC2021R6_000587,20211213,1.1373134,2,50,3,1,2,4,3,2,,,3,13,,2,,10,,,,,,,,,,,,,,,,,,,8886,8886,,8886,,,1,3,1,1,1,2,2,2,3,1,2,1,3,1,3,1,2,1,4,4,4,4,2,2,2,2,11,2,2,3,2,2,3,2,2,5,3,1,1,,4,3,,1,2,2,4,1,4,2,1
LC2021R6_000588,20211213,2.0913669,2,0,1,1,1,2,1,2,,,3,12,,,,6,,,,,,,,,,,1,1,,,,,,,,,,1,2,1,2,2,2,2,2,1,2,2,2,1,4,4,4,4,3,1,4,4,4,4,4,4,2,3,2,1,,,1,2,1,1,2,1,1,5,3,1,1,,1,1,,2,3,3,4,2,4,2,2
LC2021R6_000589,20211213,1.0463117,2,0,1,1,1,3,3,1,8885,2,2,16,,,1,8,,,,,,,,,,,,,,,8886,8886,,,,,,8886,,,2,3,2,2,1,1,2,2,3,1,3,1,3,1,4,4,4,4,4,4,4,4,3,2,2,1,,,1,5,4,4,5,3,2,3,2,5,5,,4,3,,1,3,3,5,2,2,1,2
LC2021R6_000590,20211213,1.0112289,2,20,2,1,1,2,1,2,,,3,14,,,,9,,,,,,,,,,,,,,,,,8888,8888,,,,8888,,,2,2,2,1,1,1,2,2,2,1,2,1,3,1,3,1,3,1,4,4,2,1,2,3,1,1,,,1,3,2,2,3,2,2,4,3,2,2,,4,3,,2,1,1,5,1,5,3,2
LC2021R6_000591,20211213,1.9382956,2,0,1,1,1,8886,8886,1,-99,-99,-99,-99,,,,-99,,,,,,,,,,,,,,,,,,,,,-99,-99,,,2,2,2,8888,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,1,2,2,2,1,,,1,2,1,1,2,1,1,5,3,1,1,,3,1,,-99,-99,-99,-99,-99,5,3,-99
